Country,Country Code,Latitude,Longitude,Income Group,Indicator Code,Indicator Name,Indicator Year,Indicator Value,
Ecuador,ECU,-0.208946,-78.507751,Upper middle income,SP.POP.GROW,Population growth (annual %),1975,3,
Ecuador,ECU,-0.208946,-78.507751,Upper middle income,SP.POP.GROW,Population growth (annual %),1976,3,
Ecuador,ECU,-0.208946,-78.507751,Upper middle income,SP.POP.GROW,Population growth (annual %),1977,3,
Ecuador,ECU,-0.208946,-78.507751,Upper middle income,SP.POP.GROW,Population growth (annual %),1978,3,
Ecuador,ECU,-0.208946,-78.507751,Upper middle income,SP.POP.GROW,Population growth (annual %),1979,3,
Ecuador,ECU,-0.208946,-78.507751,Upper middle income,SP.POP.GROW,Population growth (annual %),1980,3,
Ecuador,ECU,-0.208946,-78.507751,Upper middle income,SP.POP.GROW,Population growth (annual %),1981,3,
Ecuador,ECU,-0.208946,-78.507751,Upper middle income,SP.POP.GROW,Population growth (annual %),1982,3,
Ecuador,ECU,-0.208946,-78.507751,Upper middle income,SP.POP.GROW,Population growth (annual %),1983,3,
Ecuador,ECU,-0.208946,-78.507751,Upper middle income,SP.POP.GROW,Population growth (annual %),1984,3,
Ecuador,ECU,-0.208946,-78.507751,Upper middle income,SP.POP.GROW,Population growth (annual %),1985,3,
Guyana,GUY,6.80448,-58.15527,High income,SP.POP.GROW,Population growth (annual %),2018,3,
Brazil,BRA,-15.793889,-47.882778,Upper middle income,SP.POP.GROW,Population growth (annual %),1961,3,
Brazil,BRA,-15.793889,-47.882778,Upper middle income,SP.POP.GROW,Population growth (annual %),1962,3,
Brazil,BRA,-15.793889,-47.882778,Upper middle income,SP.POP.GROW,Population growth (annual %),1963,3,
Brazil,BRA,-15.793889,-47.882778,Upper middle income,SP.POP.GROW,Population growth (annual %),1964,3,
Brazil,BRA,-15.793889,-47.882778,Upper middle income,SP.POP.GROW,Population growth (annual %),1965,3,
Brazil,BRA,-15.793889,-47.882778,Upper middle income,SP.POP.GROW,Population growth (annual %),1966,3,
Brazil,BRA,-15.793889,-47.882778,Upper middle income,SP.POP.GROW,Population growth (annual %),1967,3,
Brazil,BRA,-15.793889,-47.882778,Upper middle income,SP.POP.GROW,Population growth (annual %),1968,3,
Brazil,BRA,-15.793889,-47.882778,Upper middle income,SP.POP.GROW,Population growth (annual %),1969,3,
Colombia,COL,4.624335,-74.063644,Upper middle income,SP.POP.GROW,Population growth (annual %),1961,3,
Colombia,COL,4.624335,-74.063644,Upper middle income,SP.POP.GROW,Population growth (annual %),1962,3,
Colombia,COL,4.624335,-74.063644,Upper middle income,SP.POP.GROW,Population growth (annual %),1963,3,
Colombia,COL,4.624335,-74.063644,Upper middle income,SP.POP.GROW,Population growth (annual %),1964,3,
Colombia,COL,4.624335,-74.063644,Upper middle income,SP.POP.GROW,Population growth (annual %),1965,3,
Colombia,COL,4.624335,-74.063644,Upper middle income,SP.POP.GROW,Population growth (annual %),1966,3,
Colombia,COL,4.624335,-74.063644,Upper middle income,SP.POP.GROW,Population growth (annual %),1967,3,
Colombia,COL,4.624335,-74.063644,Upper middle income,SP.POP.GROW,Population growth (annual %),1968,3,
Colombia,COL,4.624335,-74.063644,Upper middle income,SP.POP.GROW,Population growth (annual %),1969,3,
Colombia,COL,4.624335,-74.063644,Upper middle income,SP.POP.GROW,Population growth (annual %),1970,3,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.GROW,Urban population growth (annual %),1977,4,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.GROW,Urban population growth (annual %),1978,5,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.GROW,Urban population growth (annual %),1979,5,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.GROW,Urban population growth (annual %),1980,4,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.GROW,Urban population growth (annual %),1981,4,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.GROW,Urban population growth (annual %),1982,4,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.GROW,Urban population growth (annual %),1983,4,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.GROW,Urban population growth (annual %),1984,4,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.GROW,Urban population growth (annual %),1985,4,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.GROW,Urban population growth (annual %),1986,4,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.GROW,Urban population growth (annual %),1987,4,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.GROW,Urban population growth (annual %),1988,4,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.GROW,Urban population growth (annual %),1989,4,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.GROW,Urban population growth (annual %),1990,4,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.GROW,Urban population growth (annual %),1991,4,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.GROW,Urban population growth (annual %),1992,4,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1960,18,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1961,18,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1962,18,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1963,19,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1964,19,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1965,19,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1966,20,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1967,20,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1968,20,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1969,21,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1970,21,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1971,21,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1972,22,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1973,22,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1974,23,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1975,23,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1976,23,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1977,24,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1978,24,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1979,25,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1980,25,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1981,25,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1982,26,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1983,27,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1984,27,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1985,28,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1986,28,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1987,29,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1988,29,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1989,30,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1990,31,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1991,32,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1992,32,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1993,33,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1994,33,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1995,34,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1996,34,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1997,35,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1998,36,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1999,36,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),2000,37,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),2001,38,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),2002,38,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),2003,38,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),2004,38,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),2005,39,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),2006,39,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),2007,39,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),2008,39,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),2009,39,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),2010,39,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),2011,39,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),2012,39,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),2013,40,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),2014,40,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),2015,40,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),2016,40,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),2017,41,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),2018,41,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),2019,41,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),2020,41,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),2021,42,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),2022,42,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),2023,42,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1960,3702323,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1961,3778731,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1962,3857493,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1963,3938913,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1964,4022996,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1965,4109796,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1966,4199550,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1967,4292572,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1968,4388944,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1969,4488232,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1970,4590010,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1971,4694342,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1972,4800978,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1973,4910200,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1974,5022475,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1975,5137539,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1976,5256496,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1977,5379166,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1978,5504123,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1979,5630849,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1980,5758900,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1981,5888109,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1982,6018088,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1983,6149060,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1984,6281868,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1985,6416185,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1986,6552479,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1987,6692162,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1988,6835508,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1989,6981766,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1990,7130142,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1991,7280289,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1992,7430336,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1993,7579195,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1994,7727322,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1995,7874676,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1996,8021736,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1997,8167900,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1998,8313394,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",1999,8459806,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",2000,8606326,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",2001,8752736,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",2002,8900355,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",2003,9050700,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",2004,9204287,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",2005,9360754,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",2006,9521689,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",2007,9685960,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",2008,9850858,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",2009,10016275,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",2010,10182345,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",2011,10348929,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",2012,10515807,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",2013,10682608,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",2014,10848888,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",2015,11014705,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",2016,11180020,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",2017,11344587,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",2018,11508368,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",2019,11671386,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",2020,11816299,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",2021,11937360,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",2022,12077154,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.POP.TOTL,"Population, total",2023,12244159,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1960,1361048,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1961,1400360,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1962,1441044,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1963,1483237,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1964,1527009,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1965,1572285,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1966,1619304,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1967,1668179,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1968,1718974,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1969,1771505,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1970,1825722,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1971,1881586,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1972,1939067,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1973,1998255,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1974,2059416,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1975,2122523,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1976,2187964,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1977,2283241,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1978,2391101,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1979,2502518,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1980,2617478,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1981,2735557,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1982,2856907,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1983,2981433,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1984,3109776,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1985,3241393,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1986,3376820,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1987,3516664,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1988,3661303,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1989,3810020,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1990,3962719,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1991,4119115,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1992,4275490,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1993,4401921,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1994,4529370,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1995,4657871,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1996,4787532,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1997,4918056,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1998,5049472,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,1999,5182816,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,2000,5317591,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,2001,5453480,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,2002,5587910,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,2003,5724387,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,2004,5864143,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,2005,6006796,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,2006,6153677,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,2007,6303816,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,2008,6455760,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,2009,6609139,
Bolivia,BOL,-17.00000000,-65.00000000,Lower middle income,SP.URB.TOTL,Urban population,2010,6764132,
